order_id,order_date,customer_id,payment_method
O04888,24/04/2024,C0955,Cash
O04889,11/06/2024,C1437,Cash
O04890,16/06/2024,C1474,Card
O04891,19/12/2024,C0279,Card
O04892,14/12/2024,C0678,Card
O04893,02/11/2024,C1376,Card
O04894,02/09/2024,C0350,Card
O04895,15/01/2024,C1075,Mobile Banking
O04896,14/07/2024,C0843,Mobile Banking
O04897,30/09/2024,C1451,Mobile Banking
O04898,11/03/2024,C0111,Mobile Banking
O04899,02/03/2024,C0529,Mobile Banking
O04900,09/08/2024,C1283,Cash
O04901,14/10/2024,C1135,Cash
O04902,17/09/2024,C0643,Cash
O04903,10/04/2024,C0752,Mobile Banking
O04904,07/02/2024,C1368,Mobile Banking
O04905,02/04/2024,C0715,Cash
O04906,06/03/2024,C1477,Card
O04907,16/05/2024,C1479,Mobile Banking
O04908,03/08/2024,C0900,Card
O04909,23/07/2024,C0132,Cash
O04910,08/11/2024,C0679,Card
O04911,13/06/2024,C0970,Card
O04912,16/10/2024,C0387,Card
O04913,25/03/2024,C0994,Cash
O04914,30/01/2024,C1074,Card
O04915,13/08/2024,C1417,Cash
O04916,02/10/2024,C1397,Mobile Banking
O04917,26/08/2024,C1477,Mobile Banking
O04918,30/05/2024,C0012,Card
O04919,09/02/2024,C0968,Cash
O04920,21/10/2024,C1244,Mobile Banking
O04921,07/11/2024,C1497,Card
O04922,29/06/2024,C1227,Mobile Banking
O04923,06/11/2024,C1234,Mobile Banking
O04924,16/12/2024,C0108,Cash
O04925,29/03/2024,C1069,Cash
O04926,12/05/2024,C1130,Card
O04927,16/09/2024,C1413,Cash
O04928,17/02/2024,C0154,Cash
O04929,23/10/2024,C0669,Card
O04930,17/11/2024,C0417,Mobile Banking
O04931,26/03/2024,C0126,Card
O04932,22/06/2024,C0573,Card
O04933,30/01/2024,C0414,Card
O04934,12/06/2024,C0891,Cash
O04935,30/03/2024,C1446,Mobile Banking
O04936,23/05/2024,C0827,Mobile Banking
O04937,05/05/2024,C0732,Card
O04938,08/02/2024,C0730,Mobile Banking
O04939,17/01/2024,C1169,Cash
O04940,05/01/2024,C0629,Cash
O04941,24/04/2024,C1067,Cash
O04942,21/03/2024,C0658,Cash
O04943,18/06/2024,C0694,Cash
O04944,01/11/2024,C0752,Mobile Banking
O04945,01/04/2024,C0696,Card
O04946,03/06/2024,C1238,Cash
O04947,27/08/2024,C0952,Mobile Banking
O04948,06/04/2024,C0847,Mobile Banking
O04949,14/04/2024,C1358,Cash
O04950,08/12/2024,C1065,Card
O04951,06/03/2024,C0838,Card
O04952,07/01/2024,C1183,Cash
O04953,11/06/2024,C0176,Cash
O04954,25/03/2024,C1445,Mobile Banking
O04955,06/11/2024,C0732,Mobile Banking
O04956,09/06/2024,C1438,Card
O04957,10/12/2024,C1240,Card
O04958,08/12/2024,C0031,Mobile Banking
O04959,19/10/2024,C0840,Cash
O04960,16/03/2024,C0419,Card
O04961,16/03/2024,C0020,Card
O04962,18/04/2024,C1423,Mobile Banking
O04963,20/04/2024,C1163,Card
O04964,04/01/2024,C0494,Mobile Banking
O04965,25/11/2024,C1160,Card
O04966,14/04/2024,C0728,Card
O04967,21/06/2024,C0487,Card
O04968,07/10/2024,C0458,Mobile Banking
O04969,06/06/2024,C1146,Cash
O04970,13/01/2024,C0104,Mobile Banking
O04971,04/09/2024,C0213,Cash
O04972,02/07/2024,C0010,Cash
O04973,17/12/2024,C0605,Mobile Banking
O04974,29/09/2024,C1472,Mobile Banking
O04975,14/05/2024,C1003,Mobile Banking
O04976,20/09/2024,C0160,Mobile Banking
O04977,05/01/2024,C1014,Card
O04978,09/12/2024,C0840,Cash
O04979,10/11/2024,C1382,Cash
O04980,17/11/2024,C1492,Cash
O04981,25/02/2024,C0333,Mobile Banking
O04982,14/03/2024,C0003,Card
O04983,22/10/2024,C0357,Cash
O04984,12/04/2024,C0033,Mobile Banking
O04985,02/05/2024,C1371,Mobile Banking
O04986,15/08/2024,C1288,Mobile Banking
O04987,08/05/2024,C0809,Mobile Banking
O04988,17/01/2024,C0311,Card
O04989,31/03/2024,C0317,Card
O04990,30/03/2024,C0309,Mobile Banking
O04991,21/09/2024,C1465,Mobile Banking
O04992,07/06/2024,C0022,Mobile Banking
O04993,10/06/2024,C0093,Mobile Banking
O04994,22/12/2024,C0516,Card
O04995,02/08/2024,C0698,Card
O04996,29/02/2024,C0159,Mobile Banking
O04997,10/06/2024,C1427,Mobile Banking
O04998,24/03/2024,C1404,Card
O04999,12/02/2024,C0718,Card
O05000,14/12/2024,C0864,Mobile Banking
